# Angular frequency =   1.40000000e+13 
 -1.693640e-01 -2.983703e-05 -3.312420e-06 -1.089018e-06  7.108923e-06  5.888437e-06  2.324457e-05  5.424847e-05 -8.612481e-01 -4.185597e-06 -2.494849e-05 -5.828418e-06  4.044030e-01  1.344685e-05  1.661019e-06 -4.626756e-06 -4.393091e-07  2.455169e-07 -8.957776e-06  1.756595e-06  2.569477e-01  1.199317e-05 -1.455337e-05  5.983468e-06
  2.948006e-05 -7.583060e-01  6.830953e-06 -1.356584e-05  7.602605e-06  6.130592e-06 -6.462001e-06  1.898690e-05  3.980237e-06  1.525050e-01  5.000329e-05  2.759373e-06 -1.421240e-05 -9.755281e-02 -8.795081e-06 -1.467715e-07 -4.068931e-05 -2.380356e-06 -1.083929e-05  1.569731e-05  3.905712e-06 -6.262529e-01 -2.160763e-05 -1.070476e-05
  2.072070e-06  1.923281e-06  1.878345e-01 -1.816364e-03  2.625270e-05  2.218950e-06 -1.991754e-04  1.430533e-04 -3.262349e-06 -8.712883e-06 -3.828843e-06  1.688471e-04 -3.072074e-06 -1.096884e-05 -9.821916e-01 -3.411096e-04 -3.906224e-05 -3.221033e-06  4.196692e-05  3.664808e-05  4.008846e-06  1.314623e-05 -1.399392e-06  2.381910e-04
 -9.119663e-08  1.314945e-05  1.133972e-03 -7.920539e-01 -4.152739e-05 -2.370533e-05 -2.425597e-05 -2.193757e-07 -5.238433e-06  1.438206e-05  2.359029e-06  3.385488e-06 -4.752315e-06  3.338165e-06  1.459329e-03  6.104367e-01  1.075511e-05  6.242927e-06 -1.821192e-05  2.303848e-05 -2.494787e-06  4.065030e-06  7.479400e-06  5.050086e-05
  5.644810e-06 -5.122821e-06 -2.758008e-06 -1.703073e-05 -2.249888e-03  9.246572e-01  3.211134e-04 -1.016514e-04  2.508885e-06  2.067729e-06  3.376485e-04 -7.968825e-04 -1.694149e-06  4.123965e-06  2.773583e-06  1.763152e-05 -5.465950e-03 -3.807223e-01 -6.367989e-04  4.528753e-05 -5.984881e-06  1.691327e-05  1.972451e-04  9.015829e-05
  6.574226e-06  5.065553e-06 -3.280099e-05 -2.992976e-05  9.245844e-01 -2.250716e-03 -7.882924e-05  1.903102e-04  3.359918e-06 -1.145955e-05  7.223114e-05  3.690431e-04 -2.740315e-06  4.108235e-05  3.375135e-05  3.073111e-05 -3.809004e-01 -5.465609e-03  1.838189e-04 -2.169614e-04 -6.274975e-06  2.064920e-05  8.198807e-05  6.870935e-06
  2.460897e-05  3.726926e-06  1.769557e-04 -2.425599e-05 -1.627250e-04  6.048027e-04  3.908094e-01 -2.736706e-03  1.292144e-05  4.126676e-05 -4.182570e-01  7.421175e-01 -3.866730e-06  1.205643e-05  1.005920e-04 -1.821190e-05  1.162978e-04 -3.779632e-04  5.425980e-02  3.838123e-03 -1.166522e-05 -2.071666e-05 -3.393917e-01  5.856618e-02
  5.266465e-05 -1.475506e-05 -8.282530e-05 -2.193568e-07  2.752357e-04 -1.104013e-04 -2.736705e-03  1.788436e-01  3.036497e-05  3.460252e-05 -2.888329e-01 -4.536593e-01  1.313089e-05 -1.972806e-05 -1.222592e-04  2.303847e-05 -8.682554e-05 -1.399145e-05  3.838125e-03  3.516782e-01  5.603432e-06  4.715201e-05 -6.861054e-01 -2.904070e-01
 -4.725288e-06 -1.966609e-01  1.435184e-05  1.485708e-05 -1.828013e-05 -4.330446e-06  3.725983e-05  4.194283e-05  1.378633e-05  6.978002e-01  6.532913e-05  6.503852e-06  1.179097e-05  6.138200e-01 -6.539274e-06  1.623752e-06  1.495151e-05  1.647972e-05 -2.727329e-05  4.076079e-05 -3.364106e-05  3.124413e-01  5.349613e-05 -2.489785e-05
  8.579343e-01  3.928414e-06 -4.784849e-06  5.662502e-06 -5.166089e-06 -4.267159e-06 -9.998748e-06 -3.085024e-05 -3.663293e-01 -1.181292e-05  3.445845e-05  4.330959e-06 -2.678042e-01  3.957830e-06  1.954222e-06  1.265394e-06  4.896526e-06  4.889235e-06  1.425013e-05  1.300335e-06 -2.408912e-01  3.438370e-05  1.770001e-05  5.269391e-07
  6.955488e-06  5.204046e-06 -3.143832e-05 -3.386323e-06 -3.119718e-04  7.281221e-04 -7.421401e-01  4.536202e-01  4.103264e-06 -1.053800e-05 -3.000082e-03  3.942690e-01 -4.621824e-06 -9.749965e-06  2.902685e-04 -5.050099e-05 -1.972532e-04  3.361622e-04 -5.851499e-02  2.904205e-01  1.480489e-06  2.347046e-05  4.060116e-03  1.474476e-02
  2.132880e-05  5.368649e-05 -1.959809e-06 -2.355595e-06 -1.922624e-05 -1.864286e-04  4.182737e-01  2.888240e-01  2.965107e-05 -5.555597e-05  1.331866e-01 -2.978558e-03  1.947672e-05 -9.221805e-06 -3.589846e-06 -7.479240e-06 -1.075810e-04 -3.437038e-04  3.393305e-01  6.861292e-01  2.492981e-05 -6.358897e-05  3.713869e-01  4.075872e-03
