# Angular frequency =   2.00000000e+12 
  4.367761e-08  1.187246e-01  9.587818e-08  6.021720e-08  8.812746e-01  9.761724e-09  8.534647e-08  1.645125e-09
  6.031230e-01  4.367765e-08  1.544058e-07  6.700356e-08  2.169089e-08  3.968757e-01  2.950924e-07  1.991763e-08
  1.544059e-07  9.587821e-08  1.162197e-01  8.108253e-06  4.623454e-08  3.266467e-09  4.464034e-01  4.373668e-01
  6.700358e-08  6.021723e-08  8.108253e-06  1.162541e-01  2.670190e-08  6.091824e-10  4.373469e-01  4.463891e-01
  3.968757e-01  9.761734e-09  3.266461e-09  6.091825e-10  4.572041e-09  6.031235e-01  8.513998e-08  1.487375e-09
  2.169085e-08  8.812746e-01  4.623452e-08  2.670189e-08  1.187247e-01  4.572041e-09  4.792712e-08  8.380590e-10
  1.991764e-08  1.645130e-09  4.373669e-01  4.463891e-01  8.380620e-10  1.487377e-09  9.330785e-05  1.161504e-01
  2.950924e-07  8.534646e-08  4.464034e-01  4.373469e-01  4.792712e-08  8.513998e-08  1.161528e-01  9.330785e-05
