# Angular frequency =   4.00000000e+12 
 -7.394146e-05 -2.475855e-01  1.175121e-04  5.663248e-05  5.395719e-01  4.429658e-05 -1.110783e-04  2.373474e-05  7.871597e-05 -2.532209e-01  7.541085e-05  9.999183e-05 -7.638335e-01 -1.770711e-05  1.114554e-04  1.653337e-06
  7.473465e-01  6.842365e-05 -6.213983e-05 -5.194786e-05  6.180444e-05  1.844767e-01  1.763305e-04 -4.479178e-05  2.012489e-01 -8.355689e-05  1.871984e-04  1.472919e-04  2.234123e-05 -6.057548e-01  1.963400e-04 -1.954315e-05
  7.471240e-05  1.175122e-04  2.206572e-01  2.558740e-03  1.223046e-05 -3.024192e-05 -4.371483e-01  2.989582e-01 -1.825450e-04  7.541085e-05 -2.925878e-01  2.903988e-03  9.457006e-05 -6.116575e-05  4.922174e-01 -5.856046e-01
  6.183315e-05  5.663252e-05  2.558738e-03  3.184748e-01 -1.049213e-05  3.731392e-05 -5.160434e-01 -3.975089e-01 -1.434230e-04  9.999184e-05  2.903990e-03 -1.813162e-01  6.490088e-05 -3.646677e-05  4.074259e-01  5.247578e-01
 -1.969043e-01  4.340787e-05 -3.310602e-05  3.554419e-05  1.524286e-05 -7.273710e-01 -1.412844e-04 -4.609976e-06  6.018299e-01 -1.978604e-05 -5.966415e-05 -3.819376e-05  4.830180e-05 -2.644985e-01  4.416998e-05  1.002191e-05
  6.171175e-05 -4.897299e-01 -1.824029e-05  6.329256e-06  3.302427e-01 -1.603568e-05  1.297605e-04 -1.525981e-06  2.259592e-05  7.967083e-01 -9.359683e-05 -6.543811e-05  1.279028e-01 -4.804440e-05  1.150019e-05 -1.650216e-05
 -4.336079e-05 -2.373477e-05 -2.989586e-01  3.975090e-01 -4.698392e-07  5.079618e-06 -8.651160e-03  1.016454e-01 -2.254071e-05 -1.653336e-06  5.856045e-01 -5.247576e-01 -1.656592e-05 -9.792238e-06 -5.012240e-03 -3.519628e-01
  1.625862e-04  1.110783e-04  4.371483e-01  5.160434e-01  1.287622e-04  1.432185e-04  2.546316e-01 -8.651102e-03  2.078643e-04 -1.114554e-04 -4.922172e-01 -4.074260e-01  1.975711e-05 -3.742618e-05 -2.634046e-01 -5.012340e-03
