# Angular frequency =   1.00000000e+13 : (lead, v_x sign, k_x, k_y, k_z, band index, v_x, v_y, v_z ) 
 -1   1   4.609361e+08   0.000000e+00   0.000000e+00   6   2.163009e+04   0.000000e+00   0.000000e+00 
 -1   1   6.693972e+08   0.000000e+00   0.000000e+00   5   1.492529e+04   0.000000e+00   0.000000e+00 
 -1   1   1.896105e+09   0.000000e+00   0.000000e+00   2   6.367983e+03   0.000000e+00   0.000000e+00 
 -1   1   1.896383e+09   0.000000e+00   0.000000e+00   1   6.369584e+03   0.000000e+00   0.000000e+00 
 -1   1   1.285003e+09   0.000000e+00   0.000000e+00   3   1.067782e+04   0.000000e+00   0.000000e+00 
 -1   1   1.284953e+09   0.000000e+00   0.000000e+00   4   1.067713e+04   0.000000e+00   0.000000e+00 
  1  -1  -6.751852e+08   0.000000e+00   0.000000e+00   3  -1.478115e+04   0.000000e+00   0.000000e+00 
  1  -1  -4.746479e+08   0.000000e+00   0.000000e+00   4  -2.102531e+04   0.000000e+00   0.000000e+00 
  1  -1  -1.627362e+09   0.000000e+00   0.000000e+00   1  -9.989386e+03   0.000000e+00   0.000000e+00 
  1  -1  -1.627362e+09   0.000000e+00   0.000000e+00   2  -9.989407e+03   0.000000e+00   0.000000e+00 
 -1  -1  -6.693972e+08   0.000000e+00   0.000000e+00   5  -1.492529e+04   0.000000e+00   0.000000e+00 
 -1  -1  -4.609361e+08   0.000000e+00   0.000000e+00   6  -2.163009e+04   0.000000e+00   0.000000e+00 
 -1  -1  -1.896105e+09   0.000000e+00   0.000000e+00   2  -6.367983e+03   0.000000e+00   0.000000e+00 
 -1  -1  -1.896383e+09   0.000000e+00   0.000000e+00   1  -6.369584e+03   0.000000e+00   0.000000e+00 
 -1  -1  -1.285003e+09   0.000000e+00   0.000000e+00   3  -1.067782e+04   0.000000e+00   0.000000e+00 
 -1  -1  -1.284953e+09   0.000000e+00   0.000000e+00   4  -1.067713e+04   0.000000e+00   0.000000e+00 
  1   1   4.746479e+08   0.000000e+00   0.000000e+00   4   2.102531e+04   0.000000e+00   0.000000e+00 
  1   1   6.751852e+08   0.000000e+00   0.000000e+00   3   1.478115e+04   0.000000e+00   0.000000e+00 
  1   1   1.627362e+09   0.000000e+00   0.000000e+00   2   9.989407e+03   0.000000e+00   0.000000e+00 
  1   1   1.627362e+09   0.000000e+00   0.000000e+00   1   9.989386e+03   0.000000e+00   0.000000e+00 
