  2.0000e+12   3  -1.3359e+08   0.0000e+00   0.0000e+00  -1.4655e+04   9.999999e-01   3.968757e-01  -1.4655e+04   0.0000e+00   0.0000e+00 
  2.0000e+12   4  -9.3385e+07   0.0000e+00   0.0000e+00  -2.0712e+04   1.000000e+00   8.812747e-01  -2.0712e+04   0.0000e+00   0.0000e+00 
  2.0000e+12   2  -6.6035e+08   0.0000e+00   0.0000e+00  -5.7185e+03   9.999998e-01   8.837560e-01  -5.7185e+03   0.0000e+00   0.0000e+00 
  2.0000e+12   1  -6.6035e+08   0.0000e+00   0.0000e+00  -5.7186e+03   9.999998e-01   8.837507e-01  -5.7186e+03   0.0000e+00   0.0000e+00 
  4.0000e+12   3  -2.6934e+08   0.0000e+00   0.0000e+00  -1.4770e+04   9.999999e-01   4.009705e-01  -1.4770e+04   0.0000e+00   0.0000e+00 
  4.0000e+12   4  -1.8914e+08   0.0000e+00   0.0000e+00  -2.0972e+04   9.999999e-01   8.745795e-01  -2.0972e+04   0.0000e+00   0.0000e+00 
  4.0000e+12   2  -9.5871e+08   0.0000e+00   0.0000e+00  -7.5934e+03   9.999998e-01   8.656928e-01  -7.5934e+03   0.0000e+00   0.0000e+00 
  4.0000e+12   1  -9.5871e+08   0.0000e+00   0.0000e+00  -7.5934e+03   9.999998e-01   8.656733e-01  -7.5934e+03   0.0000e+00   0.0000e+00 
  6.0000e+12   3  -4.0466e+08   0.0000e+00   0.0000e+00  -1.4786e+04   9.999998e-01   4.030020e-01  -1.4786e+04   0.0000e+00   0.0000e+00 
  6.0000e+12   4  -2.8439e+08   0.0000e+00   0.0000e+00  -2.1015e+04   9.999999e-01   8.665264e-01  -2.1015e+04   0.0000e+00   0.0000e+00 
  6.0000e+12   2  -1.2030e+09   0.0000e+00   0.0000e+00  -8.7273e+03   9.999997e-01   8.560876e-01  -8.7273e+03   0.0000e+00   0.0000e+00 
  6.0000e+12   1  -1.2030e+09   0.0000e+00   0.0000e+00  -8.7273e+03   9.999997e-01   8.560670e-01  -8.7273e+03   0.0000e+00   0.0000e+00 
  8.0000e+12   3  -5.3991e+08   0.0000e+00   0.0000e+00  -1.4787e+04   9.999998e-01   4.052452e-01  -1.4787e+04   0.0000e+00   0.0000e+00 
  8.0000e+12   4  -3.7953e+08   0.0000e+00   0.0000e+00  -2.1026e+04   9.999998e-01   8.557864e-01  -2.1026e+04   0.0000e+00   0.0000e+00 
  8.0000e+12   2  -1.4222e+09   0.0000e+00   0.0000e+00  -9.4789e+03   9.999996e-01   8.512232e-01  -9.4789e+03   0.0000e+00   0.0000e+00 
  8.0000e+12   1  -1.4222e+09   0.0000e+00   0.0000e+00  -9.4789e+03   9.999996e-01   8.512030e-01  -9.4789e+03   0.0000e+00   0.0000e+00 
  1.0000e+13   3  -6.7519e+08   0.0000e+00   0.0000e+00  -1.4781e+04   9.999997e-01   4.080050e-01  -1.4781e+04   0.0000e+00   0.0000e+00 
  1.0000e+13   4  -4.7465e+08   0.0000e+00   0.0000e+00  -2.1025e+04   9.999998e-01   8.423275e-01  -2.1025e+04   0.0000e+00   0.0000e+00 
  1.0000e+13   1  -1.6274e+09   0.0000e+00   0.0000e+00  -9.9894e+03   9.999996e-01   8.488123e-01  -9.9894e+03   0.0000e+00   0.0000e+00 
  1.0000e+13   2  -1.6274e+09   0.0000e+00   0.0000e+00  -9.9894e+03   9.999996e-01   8.487932e-01  -9.9894e+03   0.0000e+00   0.0000e+00 
