# Angular frequency =   1.60000000e+13 
 -1   1   7.385735e+08   0.000000e+00   0.000000e+00   8   2.158056e+04   0.000000e+00   0.000000e+00   2.129981e-01 
 -1   1   1.071931e+09   0.000000e+00   0.000000e+00   7   1.488301e+04   0.000000e+00   0.000000e+00   5.797329e-01 
 -1   1   2.798251e+09   0.000000e+00   0.000000e+00   2   6.675469e+03   0.000000e+00   0.000000e+00   2.164398e-06 
 -1   1   2.798407e+09   0.000000e+00   0.000000e+00   1   6.675935e+03   0.000000e+00   0.000000e+00   9.999549e-01 
 -1   1   2.407880e+09   0.000000e+00   0.000000e+00   3   4.104246e+03   0.000000e+00   0.000000e+00   9.999466e-01 
 -1   1   2.407819e+09   0.000000e+00   0.000000e+00   4   4.104070e+03   0.000000e+00   0.000000e+00   3.386099e-05 
 -1   1   1.870492e+09   0.000000e+00   0.000000e+00   5   9.600354e+03   0.000000e+00   0.000000e+00   2.049577e-05 
 -1   1   1.870463e+09   0.000000e+00   0.000000e+00   6   9.600191e+03   0.000000e+00   0.000000e+00   1.609871e-01 
  1  -1  -1.081554e+09   0.000000e+00   0.000000e+00   3  -1.474470e+04   0.000000e+00   0.000000e+00   5.797331e-01 
  1  -1  -7.601766e+08   0.000000e+00   0.000000e+00   4  -2.099697e+04   0.000000e+00   0.000000e+00   2.129979e-01 
  1  -1  -2.203772e+09   0.000000e+00   0.000000e+00   2  -1.066956e+04   0.000000e+00   0.000000e+00   1.131083e-05 
  1  -1  -2.203774e+09   0.000000e+00   0.000000e+00   1  -1.066953e+04   0.000000e+00   0.000000e+00   1.610066e-01 
