# Angular frequency =   1.20000000e+13 
  9.459366e-01  6.490445e-04  2.850645e-06 -1.774587e-04  6.788238e-05 -4.306101e-06 -5.818110e-04  6.264829e-04  1.022276e-06 -2.553721e-04 -3.829879e-06 -1.633734e-05  3.243253e-01 -1.912740e-03  1.362834e-07 -1.943608e-04  2.034651e-04  5.294104e-06  8.751535e-04 -9.395319e-04 -4.187801e-06  1.251060e-04 -1.200277e-06 -6.929372e-06
 -1.661084e-03 -5.659644e-01  4.448882e-06  8.922760e-06 -2.159550e-05 -1.286407e-05  9.715326e-04  8.993754e-04 -9.063622e-06 -2.743285e-05 -7.620521e-07 -4.853581e-06  1.149188e-03 -8.244197e-01 -2.085227e-06 -1.386806e-05 -1.551397e-05 -2.418208e-05 -3.535264e-04 -3.254928e-04  1.258015e-05  2.348147e-05 -6.418737e-06  1.165053e-05
  2.667667e-05  8.922729e-06  3.212133e-05  1.390856e-01 -4.740934e-03 -1.456842e-06 -9.775353e-05  3.571958e-04  1.188362e-02  3.648415e-01  1.902925e-05  4.865902e-05  2.618321e-04 -1.386806e-05  6.448254e-06  3.654916e-01 -2.925696e-04 -5.468687e-06 -1.400410e-05  3.864067e-04 -5.810207e-01  6.133569e-01  1.470337e-07  2.746459e-05
  6.674186e-05 -2.159547e-05  4.885288e-05 -4.740934e-03 -1.825831e-01 -1.512905e-05  7.759584e-05 -1.144283e-04  3.209475e-01 -5.258304e-02  1.834460e-05 -1.737924e-05 -2.038421e-04 -1.551397e-05  3.720095e-05 -2.925748e-04  3.458159e-01  3.765295e-05  2.627591e-04  3.643902e-05 -6.374176e-01 -5.787683e-01  2.411644e-05  5.715602e-05
 -2.407666e-06  4.168719e-06 -3.201694e-01  3.266082e-05  5.293757e-05  3.815225e-05  3.850227e-06 -1.961514e-08  7.663566e-07 -9.094095e-06 -8.772452e-01 -1.456956e-05 -1.532285e-06 -2.600490e-06  2.668691e-01  2.574803e-06  3.111471e-05  1.036355e-05  3.412165e-06  1.001353e-05 -4.043294e-05 -1.924423e-07 -2.381390e-01  5.961074e-06
 -6.135232e-06  1.749099e-05 -3.888938e-05  2.533219e-06  7.197596e-06 -5.430708e-01 -6.670944e-05  4.352462e-05 -6.413654e-05 -1.144437e-05 -4.967658e-06 -4.941007e-01  2.988312e-06  2.107906e-05 -7.114294e-06  5.060811e-06 -3.993530e-05 -5.419271e-01 -2.175509e-06 -1.037433e-04 -2.237734e-05 -1.905685e-06 -7.514862e-06  4.089613e-01
 -9.458497e-04  7.995621e-04  1.121910e-06  4.369663e-04 -1.028815e-04 -4.042078e-05 -3.355071e-03 -3.194159e-01  1.101895e-04 -2.037385e-04 -7.542315e-06 -9.284485e-05  6.169043e-04 -5.249010e-04  9.950497e-06  2.931946e-04  6.194440e-05  1.049651e-04  1.131225e-03 -9.475728e-01 -2.334263e-04  4.056424e-04 -2.311262e-06 -2.336131e-04
  8.794966e-04  8.633297e-04  4.213761e-06 -9.834098e-05  1.363056e-04  6.675618e-05 -3.189155e-01 -3.355570e-03  5.525686e-05  1.184930e-04 -3.977583e-06  8.175944e-05 -5.752235e-04 -5.687878e-04  2.951518e-06  9.000928e-06  2.376657e-04  2.047271e-07 -9.477416e-01  1.129742e-03 -1.112096e-04 -2.298566e-04 -6.305319e-06  1.312604e-04
  1.107471e-05 -3.147130e-06 -1.442688e-05  5.207073e-05 -9.072984e-06  5.181218e-01  6.950733e-05 -7.122978e-05  2.364870e-05  2.278652e-05  3.025393e-05  3.913655e-01  1.386631e-05  1.222251e-05  6.298563e-06  2.026437e-05  5.904682e-05 -3.780669e-01  1.381415e-04 -2.410891e-04  8.032907e-05 -2.437808e-05 -2.587249e-05  6.598819e-01
 -2.937469e-06  1.975547e-06  8.922759e-01 -1.870612e-05 -2.261816e-05 -4.882351e-06  3.714921e-06  7.440604e-06 -1.484539e-06  2.311925e-06 -1.694956e-01 -2.893087e-05 -2.734938e-06  6.154522e-06  1.735312e-01  3.494948e-06 -2.016297e-05 -7.570561e-06  6.463557e-06  2.620281e-06  4.979889e-05  4.596589e-06 -3.807869e-01  2.734394e-05
 -2.796268e-04  2.743283e-05  9.006379e-06 -3.648417e-01  5.258348e-02 -1.082205e-05 -1.684743e-04  2.921270e-04 -9.041255e-03  2.460613e-01  1.390183e-06 -2.602224e-05 -5.172297e-05 -2.348150e-05  1.274684e-06 -6.133568e-01  5.787681e-01 -4.181851e-06  1.961902e-04 -3.474403e-04  1.190622e-03  3.038414e-01  4.953880e-06  2.088925e-05
  3.316516e-06  9.063622e-06 -5.578769e-06 -1.188332e-02 -3.209470e-01 -5.828225e-05 -7.949547e-05 -1.612444e-04 -1.587999e-01 -9.041238e-03 -1.098097e-05 -1.198275e-05 -2.753683e-06 -1.258016e-05  4.005355e-05  5.810206e-01  6.374179e-01 -3.489155e-05  9.540070e-05  2.015672e-04  3.572814e-01  1.190751e-03  4.859580e-05 -8.287601e-05
