# Angular frequency =   4.00000000e+12 
  1.166354e-08  1.254194e-01  1.949590e-08  1.320560e-08  8.745795e-01  2.275729e-09  2.476070e-08  5.660713e-10
  5.990279e-01  1.166355e-08  3.890462e-08  2.439348e-08  4.318920e-09  4.009705e-01  6.964185e-08  2.388238e-09
  3.890463e-08  1.949591e-08  1.342972e-01  1.498030e-05  9.093081e-09  4.655822e-09  4.333766e-01  4.323087e-01
  2.439348e-08  1.320561e-08  1.498030e-05  1.343018e-01  4.322209e-09  2.722154e-09  4.322966e-01  4.333841e-01
  4.009705e-01  2.275730e-09  4.655819e-09  2.722153e-09  2.565408e-09  5.990281e-01  2.191227e-08  1.216906e-10
  4.318916e-09  8.745795e-01  9.093075e-09  4.322206e-09  1.254194e-01  2.565408e-09  1.697004e-08  2.746499e-10
  2.388242e-09  5.660728e-10  4.323088e-01  4.333840e-01  2.746505e-10  1.216904e-10  9.996511e-05  1.342096e-01
  6.964185e-08  2.476070e-08  4.333765e-01  4.322968e-01  1.697004e-08  2.191226e-08  1.342193e-01  9.996511e-05
