# Angular frequency =   8.00000000e+12 : (lead, v_x sign, k_x, k_y, k_z, band index, v_x, v_y, v_z ) 
 -1   1   3.684760e+08   0.000000e+00   0.000000e+00   6   2.162985e+04   0.000000e+00   0.000000e+00 
 -1   1   5.354449e+08   0.000000e+00   0.000000e+00   5   1.493586e+04   0.000000e+00   0.000000e+00 
 -1   1   1.566406e+09   0.000000e+00   0.000000e+00   2   5.689475e+03   0.000000e+00   0.000000e+00 
 -1   1   1.566800e+09   0.000000e+00   0.000000e+00   1   5.692241e+03   0.000000e+00   0.000000e+00 
 -1   1   1.097887e+09   0.000000e+00   0.000000e+00   3   1.065756e+04   0.000000e+00   0.000000e+00 
 -1   1   1.097822e+09   0.000000e+00   0.000000e+00   4   1.065643e+04   0.000000e+00   0.000000e+00 
  1  -1  -5.399073e+08   0.000000e+00   0.000000e+00   3  -1.478689e+04   0.000000e+00   0.000000e+00 
  1  -1  -3.795283e+08   0.000000e+00   0.000000e+00   4  -2.102580e+04   0.000000e+00   0.000000e+00 
  1  -1  -1.422199e+09   0.000000e+00   0.000000e+00   2  -9.478903e+03   0.000000e+00   0.000000e+00 
  1  -1  -1.422199e+09   0.000000e+00   0.000000e+00   1  -9.478925e+03   0.000000e+00   0.000000e+00 
 -1  -1  -5.354449e+08   0.000000e+00   0.000000e+00   5  -1.493586e+04   0.000000e+00   0.000000e+00 
 -1  -1  -3.684760e+08   0.000000e+00   0.000000e+00   6  -2.162985e+04   0.000000e+00   0.000000e+00 
 -1  -1  -1.566406e+09   0.000000e+00   0.000000e+00   2  -5.689475e+03   0.000000e+00   0.000000e+00 
 -1  -1  -1.566800e+09   0.000000e+00   0.000000e+00   1  -5.692241e+03   0.000000e+00   0.000000e+00 
 -1  -1  -1.097887e+09   0.000000e+00   0.000000e+00   3  -1.065756e+04   0.000000e+00   0.000000e+00 
 -1  -1  -1.097822e+09   0.000000e+00   0.000000e+00   4  -1.065643e+04   0.000000e+00   0.000000e+00 
  1   1   3.795283e+08   0.000000e+00   0.000000e+00   4   2.102580e+04   0.000000e+00   0.000000e+00 
  1   1   5.399073e+08   0.000000e+00   0.000000e+00   3   1.478689e+04   0.000000e+00   0.000000e+00 
  1   1   1.422199e+09   0.000000e+00   0.000000e+00   1   9.478925e+03   0.000000e+00   0.000000e+00 
  1   1   1.422199e+09   0.000000e+00   0.000000e+00   2   9.478903e+03   0.000000e+00   0.000000e+00 
