# Angular frequency =   2.00000000e+13 
  1.342724e-05  4.021984e-01  7.568998e-07  8.952925e-07  4.229571e-06  8.825864e-06  5.398476e-06 -2.575687e-06  9.210342e-02  5.048345e-06  6.785193e-08 -2.462437e-07  1.074393e-05  6.462680e-06  1.441709e-05  3.146391e-01  3.022748e-07 -1.826294e-06 -3.834959e-06 -9.079496e-06  3.684098e-06 -1.137658e-05  8.548394e-01 -2.080929e-06  2.844939e-06  1.686012e-06  4.513720e-06  1.135989e-06
  2.052701e-01 -1.652338e-05  1.030280e-05 -2.791128e-05 -5.165407e-05  7.956687e-05  2.281462e-05 -9.530387e-06  7.764833e-06 -6.530721e-01 -7.709991e-06  1.803134e-05 -3.481768e-05  1.137625e-05  7.249079e-01 -1.072945e-05  1.461753e-05 -7.478365e-06 -3.332196e-05  5.070192e-05 -2.822554e-05  6.004940e-06 -5.197652e-07  7.656676e-02  6.287420e-06 -2.094568e-05 -2.181075e-05  2.653134e-06
 -3.091959e-05  5.025166e-06 -1.964266e-04 -2.490477e-05 -4.251590e-05  5.747380e-05 -3.236949e-01  1.390271e-03 -6.534482e-08 -1.206232e-05  5.002736e-05 -2.335985e-05  3.071237e-02 -6.612918e-01  1.900442e-05  4.179004e-06 -9.305598e-05  1.266813e-05 -4.028402e-05  7.176894e-05 -2.859830e-01 -3.366662e-03  3.300227e-06 -2.182116e-06 -1.082211e-04  2.477767e-05  2.632001e-01 -5.530696e-01
  1.098711e-05 -1.486193e-06  6.478394e-05  4.050727e-05  5.225896e-05  7.007431e-05  1.390336e-03 -4.309221e-01 -3.167925e-06 -3.806589e-05  6.412543e-06  2.119358e-05  3.737120e-01  2.476273e-01 -2.484035e-06 -1.156943e-05  3.093114e-06 -1.951754e-05  7.412775e-06  5.072540e-06 -3.366635e-03 -2.926826e-02 -7.181077e-06 -3.248243e-05  3.740600e-05  4.873582e-06  7.768707e-01  9.442710e-02
  1.703074e-05 -7.105771e-07 -5.540897e-01 -7.584078e-04  4.809250e-05 -4.575311e-05  1.859487e-04 -3.830597e-05  3.096095e-07 -9.470872e-06  2.685753e-01 -9.045186e-02 -5.528633e-06  1.523309e-04  5.456473e-06  3.991870e-07  2.879894e-01 -7.177895e-05  1.452403e-04 -1.380281e-04 -1.125431e-04  5.233694e-05  2.330101e-06  9.922177e-06 -6.896201e-01  2.326703e-01  3.475290e-07  8.847848e-05
  2.382120e-05  1.064293e-06  3.583490e-04  6.587188e-02  6.013787e-05  3.710456e-05 -2.490480e-05  4.050734e-05 -1.414439e-06  5.349186e-06 -9.112191e-02 -2.697278e-01  3.646261e-06 -6.738293e-06  1.635598e-05 -1.733259e-06  6.722504e-04 -6.210053e-01  1.499532e-04  1.284850e-04  1.266804e-05 -1.951761e-05 -3.309107e-06  1.388393e-05  2.323994e-01  6.891497e-01 -2.599307e-06 -1.360615e-05
  6.140832e-05 -1.606277e-07 -4.380684e-05  1.572320e-04  8.544155e-01 -2.279581e-03 -5.741502e-05  3.614764e-05 -1.878433e-06 -2.326896e-05  5.694612e-05 -1.132892e-04 -1.573916e-05 -3.481810e-05 -2.734123e-06 -5.707090e-06 -1.465894e-04  3.715894e-05 -5.195529e-01 -3.756832e-03  1.157096e-05 -3.846199e-05 -4.196404e-06  1.810904e-05 -2.782431e-05  3.049741e-05 -1.866962e-05  3.130202e-05
 -9.423000e-05 -1.153374e-06  4.168316e-05  1.264177e-04 -2.285386e-03  8.544484e-01  9.177069e-05  4.448930e-05 -2.777786e-06  3.653095e-05 -1.072693e-04 -5.044163e-05 -5.316009e-05  1.607393e-05  4.724157e-06 -1.260961e-05  1.393118e-04  4.362995e-05 -3.753303e-03 -5.194988e-01 -5.676824e-06 -5.437677e-05 -8.861644e-06 -2.764896e-05  4.571596e-05  2.959760e-05 -2.310607e-05 -6.172428e-05
  6.574679e-01  4.698502e-06  1.369155e-05  8.477998e-06 -2.943677e-05  4.569925e-05 -1.223642e-05 -4.466261e-05 -1.968448e-05  1.080500e-01 -4.950548e-07 -1.359324e-05  1.660601e-05 -1.821130e-05 -1.007620e-02 -2.782110e-06 -8.293599e-07  1.222702e-05 -1.693398e-06  3.247252e-06  7.295970e-07 -2.256923e-05 -1.167644e-05 -7.456224e-01 -6.300145e-06 -1.363569e-06 -5.874806e-05 -3.496337e-05
  7.773128e-06 -2.817102e-01 -1.194802e-06  2.387268e-06 -9.811590e-07 -3.028650e-06 -9.804484e-07  5.273960e-06 -2.293493e-01  2.058330e-05 -2.243788e-06 -1.403587e-06 -9.762211e-06 -3.075159e-06 -3.758196e-07 -8.123255e-01  2.024275e-06  2.692903e-06  4.491699e-06  8.779087e-06 -3.151920e-06  5.812758e-06  4.562454e-01  1.000727e-05  2.570472e-06  5.931267e-07 -4.416045e-07 -8.427678e-07
  2.398291e-05  4.048713e-07 -2.439736e-01  2.697277e-01  9.015839e-05  5.324056e-05  2.335956e-05 -2.119313e-05 -1.519087e-06  1.288623e-05  8.095555e-05  3.733438e-01 -3.985956e-05 -4.227393e-06 -1.373579e-05 -1.655090e-06  5.285255e-02 -6.891502e-01  7.507285e-05  2.420504e-05 -2.477876e-05 -4.872646e-06  1.194157e-07  4.536527e-06  4.346306e-05 -5.005927e-01 -1.088975e-05  8.398813e-06
  4.457415e-06  1.813548e-06 -4.154656e-01  9.452072e-02  6.126383e-05 -1.141021e-04 -3.852054e-05  3.046326e-05  9.331206e-07 -3.578296e-06  7.748158e-02 -8.877542e-05  1.633475e-05  8.387377e-05 -8.894334e-06  2.193014e-06  6.124519e-01  2.310369e-01 -1.624393e-05  2.402714e-05 -1.128300e-04  2.263437e-05 -3.281950e-06 -5.208991e-06  6.196416e-01  2.280807e-05 -3.819799e-06 -8.907319e-05
  9.840832e-06 -6.325958e-06  1.019501e-05  6.738836e-06  4.563959e-05 -5.972270e-05  6.612907e-01 -2.476278e-01 -2.651491e-06  9.435403e-06 -1.221725e-04 -4.227140e-06  1.949348e-03 -3.376418e-01  6.294312e-06 -1.743139e-06  1.758671e-04  1.360751e-05  1.044790e-05  2.239134e-05  5.530712e-01 -9.442453e-02 -1.770934e-06  3.827609e-05  6.535642e-06  8.399349e-06 -2.671762e-04 -2.693725e-01
 -2.555402e-05 -1.026797e-05 -3.337780e-06 -3.646425e-06 -6.203799e-06  1.171112e-05 -3.070960e-02 -3.737134e-01 -9.122932e-06 -3.001575e-05 -1.445492e-05 -3.985961e-05  2.446909e-01  1.949288e-03 -3.217094e-05 -5.511336e-06 -4.419743e-06  2.599789e-06  2.361720e-05  5.676939e-05 -2.632000e-01 -7.768703e-01 -3.502591e-06  5.316156e-05 -8.513350e-06 -1.088965e-05 -3.559477e-01 -2.675798e-04
