# Angular frequency =   2.00000000e+12 : (lead, v_x sign, k_x, k_y, k_z, band index, v_x, v_y, v_z ) 
 -1   1   8.989715e+07   0.000000e+00   0.000000e+00   4   2.113211e+04   0.000000e+00   0.000000e+00 
 -1   1   1.342309e+08   0.000000e+00   0.000000e+00   3   1.499813e+04   0.000000e+00   0.000000e+00 
 -1   1   4.766934e+08   0.000000e+00   0.000000e+00   1   7.668629e+03   0.000000e+00   0.000000e+00 
 -1   1   4.762951e+08   0.000000e+00   0.000000e+00   2   7.652449e+03   0.000000e+00   0.000000e+00 
  1  -1  -1.335880e+08   0.000000e+00   0.000000e+00   3  -1.465508e+04   0.000000e+00   0.000000e+00 
  1  -1  -9.338550e+07   0.000000e+00   0.000000e+00   4  -2.071205e+04   0.000000e+00   0.000000e+00 
  1  -1  -6.603519e+08   0.000000e+00   0.000000e+00   2  -5.718517e+03   0.000000e+00   0.000000e+00 
  1  -1  -6.603548e+08   0.000000e+00   0.000000e+00   1  -5.718551e+03   0.000000e+00   0.000000e+00 
 -1  -1  -1.342309e+08   0.000000e+00   0.000000e+00   3  -1.499813e+04   0.000000e+00   0.000000e+00 
 -1  -1  -8.989715e+07   0.000000e+00   0.000000e+00   4  -2.113211e+04   0.000000e+00   0.000000e+00 
 -1  -1  -4.766934e+08   0.000000e+00   0.000000e+00   1  -7.668629e+03   0.000000e+00   0.000000e+00 
 -1  -1  -4.762951e+08   0.000000e+00   0.000000e+00   2  -7.652449e+03   0.000000e+00   0.000000e+00 
  1   1   9.338550e+07   0.000000e+00   0.000000e+00   4   2.071205e+04   0.000000e+00   0.000000e+00 
  1   1   1.335880e+08   0.000000e+00   0.000000e+00   3   1.465508e+04   0.000000e+00   0.000000e+00 
  1   1   6.603548e+08   0.000000e+00   0.000000e+00   1   5.718551e+03   0.000000e+00   0.000000e+00 
  1   1   6.603519e+08   0.000000e+00   0.000000e+00   2   5.718517e+03   0.000000e+00   0.000000e+00 
